Year,Anomaly,Region
202301,3.31,northAmerica
202302,0.77,northAmerica
202303,0.61,northAmerica
202304,0.94,northAmerica
202305,2.12,northAmerica
202306,1.42,northAmerica
202307,1.76,northAmerica
202308,1.79,northAmerica
202309,2.37,northAmerica
202310,2.06,northAmerica
202311,2.61,northAmerica
202312,4.4,northAmerica
202401,2.14,northAmerica
202402,3.38,northAmerica
202403,1.92,northAmerica
202404,2.29,northAmerica
202405,1.48,northAmerica
202406,1.42,northAmerica
202407,1.59,northAmerica
202408,1.48,northAmerica
202409,2.67,northAmerica
202410,2.43,northAmerica
202411,2.57,northAmerica
202412,3.22,northAmerica
202501,2.45,northAmerica
202502,1.68,northAmerica
202503,2.39,northAmerica
202504,1.85,northAmerica
202505,1.54,northAmerica
202506,1.31,northAmerica
202507,1.05,northAmerica
202508,1.53,northAmerica
202509,2.41,northAmerica
202510,2.73,northAmerica
202511,3.47,northAmerica
202512,1.36,northAmerica
202601,2.93,northAmerica
185001,-0.41,southAmerica
185002,0.11,southAmerica
185003,-0.3,southAmerica
185004,-0.28,southAmerica
185005,-0.16,southAmerica
185006,-0.26,southAmerica
185007,0.2,southAmerica
185008,0.15,southAmerica
185009,-0.17,southAmerica
185010,-0.72,southAmerica
185011,-0.22,southAmerica
185012,0.32,southAmerica
185101,0.05,southAmerica
185102,0.19,southAmerica
185103,0.09,southAmerica
185104,-0.08,southAmerica
185105,-0.63,southAmerica
185106,0.25,southAmerica
185107,0.82,southAmerica
185108,0.22,southAmerica
185109,-0.24,southAmerica
185110,0.19,southAmerica
185111,-0.13,southAmerica
185112,-0.01,southAmerica
185201,0.14,southAmerica
185202,-0.38,southAmerica
185203,-0.3,southAmerica
185204,-0.08,southAmerica
185205,-0.05,southAmerica
185206,0.86,southAmerica
185207,0.74,southAmerica
185208,1.36,southAmerica
185209,0.2,southAmerica
185210,0.28,southAmerica
185211,0.66,southAmerica
185212,0.39,southAmerica
185301,0.0,southAmerica
185302,-0.47,southAmerica
185303,-0.34,southAmerica
185304,-0.38,southAmerica
185305,0.09,southAmerica
185306,0.73,southAmerica
185307,0.75,southAmerica
185308,-0.01,southAmerica
185309,0.15,southAmerica
185310,0.26,southAmerica
185311,-0.24,southAmerica
185312,-0.43,southAmerica
185401,-0.02,southAmerica
185402,-0.23,southAmerica
185403,-0.16,southAmerica
185404,-0.4,southAmerica
185405,-0.19,southAmerica
185406,0.99,southAmerica
185407,0.36,southAmerica
185408,-0.65,southAmerica
185409,-0.45,southAmerica
185410,-0.07,southAmerica
185411,-0.34,southAmerica
185412,-0.15,southAmerica
185501,-0.28,southAmerica
185502,-0.76,southAmerica
185503,-0.32,southAmerica
185504,-0.52,southAmerica
185505,0.34,southAmerica
185506,0.66,southAmerica
185507,-0.17,southAmerica
185508,0.09,southAmerica
185509,-0.41,southAmerica
185510,0.16,southAmerica
185511,0.24,southAmerica
185512,-0.31,southAmerica
185601,0.26,southAmerica
185602,0.14,southAmerica
185603,-0.56,southAmerica
185604,-0.57,southAmerica
185605,-0.55,southAmerica
185606,-0.02,southAmerica
185607,-0.32,southAmerica
185608,-0.35,southAmerica
185609,-0.45,southAmerica
185610,-0.58,southAmerica
185611,0.03,southAmerica
185612,-0.26,southAmerica
185701,-0.14,southAmerica
185702,-0.61,southAmerica
185703,0.2,southAmerica
185704,-0.11,southAmerica
185705,-0.29,southAmerica
185706,0.24,southAmerica
185707,0.35,southAmerica
185708,-0.08,southAmerica
185709,-0.16,southAmerica
185710,-0.04,southAmerica
185711,0.26,southAmerica
185712,0.19,southAmerica
185801,-0.04,southAmerica
185802,-0.19,southAmerica
185803,-0.04,southAmerica
185804,-0.16,southAmerica
185805,-1.08,southAmerica
185806,-0.1,southAmerica
185807,-0.39,southAmerica
185808,-0.23,southAmerica
185809,-0.52,southAmerica
185810,-0.23,southAmerica
185811,-0.77,southAmerica
185812,-0.81,southAmerica
185901,-0.54,southAmerica
185902,-0.28,southAmerica
185903,-0.47,southAmerica
185904,-0.42,southAmerica
185905,-0.45,southAmerica
185906,-0.2,southAmerica
185907,-0.57,southAmerica
185908,-0.56,southAmerica
185909,-1.34,southAmerica
185910,-0.73,southAmerica
185911,-0.97,southAmerica
185912,-0.24,southAmerica
186001,-0.71,southAmerica
186002,-0.74,southAmerica
186003,-0.61,southAmerica
186004,-1.24,southAmerica
186005,-1.73,southAmerica
186006,-1.22,southAmerica
186007,-0.99,southAmerica
186008,-0.56,southAmerica
186009,-1.53,southAmerica
186010,-1.34,southAmerica
186011,-0.86,southAmerica
186012,-0.87,southAmerica
186101,-0.95,southAmerica
186102,-0.7,southAmerica
186103,-0.64,southAmerica
186104,-1.14,southAmerica
186105,-1.71,southAmerica
186106,-1.09,southAmerica
186107,-1.35,southAmerica
186108,-0.52,southAmerica
186109,-1.26,southAmerica
186110,-1.51,southAmerica
186111,-1.05,southAmerica
186112,-0.55,southAmerica
186201,-1.08,southAmerica
186202,-1.44,southAmerica
186203,-0.97,southAmerica
186204,-0.59,southAmerica
186205,-0.96,southAmerica
186206,-0.45,southAmerica
186207,-1.28,southAmerica
186208,-1.36,southAmerica
186209,-1.89,southAmerica
186210,-1.29,southAmerica
186211,-0.87,southAmerica
186212,-0.86,southAmerica
186301,-0.65,southAmerica
186302,-0.87,southAmerica
186303,-0.85,southAmerica
186304,-1.13,southAmerica
186305,-1.69,southAmerica
186306,-1.01,southAmerica
186307,-1.23,southAmerica
186308,-1.33,southAmerica
186309,-1.96,southAmerica
186310,-1.62,southAmerica
186311,-1.35,southAmerica
186312,-1.09,southAmerica
186401,-1.16,southAmerica
186402,-1.43,southAmerica
186403,-0.71,southAmerica
186404,-0.88,southAmerica
186405,-0.92,southAmerica
186406,-1.11,southAmerica
186407,-1.49,southAmerica
186408,-1.23,southAmerica
186409,-1.39,southAmerica
186410,-1.17,southAmerica
186411,-0.94,southAmerica
186412,-1.1,southAmerica
186501,-0.68,southAmerica
186502,-0.51,southAmerica
186503,-0.64,southAmerica
186504,-1.03,southAmerica
186505,-0.97,southAmerica
186506,-0.01,southAmerica
186507,-1.11,southAmerica
186508,-0.6,southAmerica
186509,-0.87,southAmerica
186510,-0.91,southAmerica
186511,-0.6,southAmerica
186512,-0.43,southAmerica
186601,-0.43,southAmerica
186602,-0.55,southAmerica
186603,-0.52,southAmerica
186604,-0.43,southAmerica
186605,-0.86,southAmerica
186606,-1.35,southAmerica
186607,-0.72,southAmerica
186608,-1.38,southAmerica
186609,-0.9,southAmerica
186610,-1.35,southAmerica
186611,-1.62,southAmerica
186612,-0.96,southAmerica
186701,-0.61,southAmerica
186702,-1.09,southAmerica
186703,-1.01,southAmerica
186704,-1.59,southAmerica
186705,-0.84,southAmerica
186706,-1.15,southAmerica
186707,-1.29,southAmerica
186708,-1.18,southAmerica
186709,-0.62,southAmerica
186710,-1.04,southAmerica
186711,-0.78,southAmerica
186712,-0.95,southAmerica
186801,-0.79,southAmerica
186802,-0.67,southAmerica
186803,-0.81,southAmerica
186804,-1.27,southAmerica
186805,-1.46,southAmerica
186806,-0.61,southAmerica
186807,-0.91,southAmerica
186808,-0.36,southAmerica
186809,-0.57,southAmerica
186810,-0.51,southAmerica
186811,-1.31,southAmerica
186812,-0.43,southAmerica
186901,-0.38,southAmerica
186902,0.12,southAmerica
186903,-0.52,southAmerica
186904,-0.45,southAmerica
186905,0.07,southAmerica
186906,-0.87,southAmerica
186907,-1.0,southAmerica
186908,-1.18,southAmerica
186909,-0.92,southAmerica
186910,-0.95,southAmerica
186911,-0.78,southAmerica
186912,-0.66,southAmerica
187001,-0.53,southAmerica
187002,-0.99,southAmerica
187003,-0.9,southAmerica
187004,-1.08,southAmerica
187005,-1.17,southAmerica
187006,-0.7,southAmerica
187007,-0.44,southAmerica
187008,0.04,southAmerica
187009,-1.28,southAmerica
187010,-0.85,southAmerica
187011,-0.79,southAmerica
187012,-0.21,southAmerica
187101,-0.69,southAmerica
187102,-0.79,southAmerica
187103,-0.58,southAmerica
187104,-0.71,southAmerica
187105,-1.32,southAmerica
187106,-1.15,southAmerica
187107,-0.91,southAmerica
187108,-0.93,southAmerica
187109,-1.25,southAmerica
187110,-1.5,southAmerica
187111,-0.67,southAmerica
187112,-0.38,southAmerica
187201,-0.72,southAmerica
187202,-0.91,southAmerica
187203,-0.49,southAmerica
187204,-0.92,southAmerica
187205,-1.45,southAmerica
187206,-0.48,southAmerica
187207,-0.87,southAmerica
187208,0.05,southAmerica
187209,-0.36,southAmerica
187210,-0.64,southAmerica
187211,-0.97,southAmerica
187212,-0.74,southAmerica
187301,0.05,southAmerica
187302,-0.71,southAmerica
187303,-0.98,southAmerica
187304,-0.87,southAmerica
187305,-0.74,southAmerica
187306,-0.72,southAmerica
187307,-0.66,southAmerica
187308,-0.38,southAmerica
187309,-0.51,southAmerica
187310,-1.14,southAmerica
187311,-0.39,southAmerica
187312,-0.79,southAmerica
187401,0.04,southAmerica
187402,-0.48,southAmerica
187403,-1.1,southAmerica
187404,-0.86,southAmerica
187405,-1.75,southAmerica
187406,-0.55,southAmerica
187407,-1.28,southAmerica
187408,-1.72,southAmerica
187409,-0.95,southAmerica
187410,-0.92,southAmerica
187411,-0.98,southAmerica
187412,-1.2,southAmerica
187501,-0.51,southAmerica
187502,-0.95,southAmerica
187503,-0.83,southAmerica
187504,-0.81,southAmerica
187505,-1.01,southAmerica
187506,-1.62,southAmerica
187507,-0.87,southAmerica
187508,-1.13,southAmerica
187509,-0.86,southAmerica
187510,-1.08,southAmerica
187511,-1.58,southAmerica
187512,-1.45,southAmerica
187601,-1.08,southAmerica
187602,-1.21,southAmerica
187603,-0.62,southAmerica
187604,-0.42,southAmerica
187605,-0.91,southAmerica
187606,-0.66,southAmerica
187607,-0.98,southAmerica
187608,-1.54,southAmerica
187609,-0.69,southAmerica
187610,-0.84,southAmerica
187611,-1.78,southAmerica
187612,-1.45,southAmerica
187701,-0.4,southAmerica
187702,-0.49,southAmerica
187703,-0.5,southAmerica
187704,0.09,southAmerica
187705,-0.8,southAmerica
187706,-0.27,southAmerica
187707,0.49,southAmerica
187708,-0.45,southAmerica
187709,-0.1,southAmerica
187710,0.05,southAmerica
187711,-0.19,southAmerica
187712,-0.41,southAmerica
187801,-0.23,southAmerica
187802,0.25,southAmerica
187803,0.08,southAmerica
187804,-0.08,southAmerica
187805,-0.51,southAmerica
187806,0.39,southAmerica
187807,0.07,southAmerica
187808,-0.49,southAmerica
187809,-0.29,southAmerica
187810,-0.77,southAmerica
187811,-0.64,southAmerica
187812,-1.11,southAmerica
187901,-1.33,southAmerica
187902,-0.88,southAmerica
187903,-1.16,southAmerica
187904,-1.13,southAmerica
187905,-0.95,southAmerica
187906,-0.88,southAmerica
187907,-0.29,southAmerica
187908,-0.65,southAmerica
187909,-1.02,southAmerica
187910,-0.96,southAmerica
187911,-1.7,southAmerica
187912,-1.07,southAmerica
188001,-1.03,southAmerica
188002,-1.28,southAmerica
188003,-0.95,southAmerica
188004,-1.0,southAmerica
188005,-0.79,southAmerica
188006,-0.14,southAmerica
188007,-0.53,southAmerica
188008,0.16,southAmerica
188009,-0.88,southAmerica
188010,-1.1,southAmerica
188011,-0.79,southAmerica
188012,-0.62,southAmerica
188101,-0.75,southAmerica
188102,-0.85,southAmerica
188103,-0.48,southAmerica
188104,-0.8,southAmerica
188105,-0.24,southAmerica
188106,-0.35,southAmerica
188107,-0.29,southAmerica
188108,-0.78,southAmerica
188109,-0.12,southAmerica
188110,-0.34,southAmerica
188111,-0.77,southAmerica
188112,-0.29,southAmerica
188201,-0.58,southAmerica
188202,-0.69,southAmerica
188203,-0.82,southAmerica
188204,-0.76,southAmerica
188205,-0.66,southAmerica
188206,-0.68,southAmerica
188207,-1.03,southAmerica
188208,-0.18,southAmerica
188209,-0.81,southAmerica
188210,-0.37,southAmerica
188211,-1.07,southAmerica
188212,-1.19,southAmerica
188301,-1.14,southAmerica
188302,-1.41,southAmerica
188303,-0.94,southAmerica
188304,-0.86,southAmerica
188305,-0.65,southAmerica
188306,0.16,southAmerica
188307,-0.51,southAmerica
188308,-0.55,southAmerica
188309,-0.43,southAmerica
188310,-0.69,southAmerica
188311,-1.09,southAmerica
188312,-1.25,southAmerica
188401,-0.88,southAmerica
188402,-0.9,southAmerica
188403,-1.03,southAmerica
188404,-0.76,southAmerica
188405,-1.09,southAmerica
188406,-1.17,southAmerica
188407,-0.65,southAmerica
188408,1.18,southAmerica
188409,-0.27,southAmerica
188410,-1.49,southAmerica
188411,-1.19,southAmerica
188412,-1.02,southAmerica
188501,-0.87,southAmerica
188502,-0.63,southAmerica
188503,-1.21,southAmerica
188504,-0.79,southAmerica
188505,-0.73,southAmerica
188506,-1.3,southAmerica
188507,-1.23,southAmerica
188508,-0.36,southAmerica
188509,-0.07,southAmerica
188510,-0.51,southAmerica
188511,-0.36,southAmerica
188512,-0.32,southAmerica
188601,-0.37,southAmerica
188602,-1.12,southAmerica
188603,-0.57,southAmerica
188604,-0.39,southAmerica
188605,-1.04,southAmerica
188606,-0.87,southAmerica
188607,-0.98,southAmerica
188608,-0.33,southAmerica
188609,-0.74,southAmerica
188610,-0.96,southAmerica
188611,-0.7,southAmerica
188612,-0.64,southAmerica
188701,-0.86,southAmerica
188702,-1.25,southAmerica
188703,-0.99,southAmerica
188704,-1.0,southAmerica
188705,-1.08,southAmerica
188706,-0.24,southAmerica
188707,-1.23,southAmerica
188708,0.03,southAmerica
188709,-0.65,southAmerica
188710,-0.78,southAmerica
188711,-1.07,southAmerica
188712,-0.81,southAmerica
188801,-0.68,southAmerica
188802,-0.93,southAmerica
188803,-0.37,southAmerica
188804,-0.83,southAmerica
188805,-0.7,southAmerica
188806,-1.07,southAmerica
188807,-0.25,southAmerica
188808,0.23,southAmerica
188809,0.57,southAmerica
188810,0.4,southAmerica
188811,0.38,southAmerica
188812,-0.19,southAmerica
188901,-0.07,southAmerica
188902,-0.14,southAmerica
188903,0.09,southAmerica
188904,-0.2,southAmerica
188905,0.35,southAmerica
188906,-0.45,southAmerica
188907,-0.47,southAmerica
188908,-0.52,southAmerica
188909,-0.61,southAmerica
188910,-0.29,southAmerica
188911,-0.75,southAmerica
188912,-0.35,southAmerica
189001,-1.12,southAmerica
189002,-1.13,southAmerica
189003,-1.07,southAmerica
189004,-0.88,southAmerica
189005,-0.62,southAmerica
189006,-1.3,southAmerica
189007,-0.87,southAmerica
189008,-1.33,southAmerica
189009,-0.93,southAmerica
189010,-0.94,southAmerica
189011,-0.91,southAmerica
189012,-0.46,southAmerica
189101,-0.79,southAmerica
189102,-0.91,southAmerica
189103,-0.62,southAmerica
189104,-0.37,southAmerica
189105,-0.34,southAmerica
189106,-0.34,southAmerica
189107,-0.1,southAmerica
189108,0.04,southAmerica
189109,-0.66,southAmerica
189110,-0.49,southAmerica
189111,-0.34,southAmerica
189112,-0.47,southAmerica
189201,-0.38,southAmerica
189202,-0.35,southAmerica
189203,-0.56,southAmerica
189204,-0.71,southAmerica
189205,-1.06,southAmerica
189206,-1.49,southAmerica
189207,-0.89,southAmerica
189208,-1.56,southAmerica
189209,-1.54,southAmerica
189210,-0.75,southAmerica
189211,-1.2,southAmerica
189212,-1.3,southAmerica
189301,-1.22,southAmerica
189302,-1.18,southAmerica
189303,-0.54,southAmerica
189304,-1.62,southAmerica
189305,-1.3,southAmerica
189306,-1.16,southAmerica
189307,-0.45,southAmerica
189308,-0.6,southAmerica
189309,-1.14,southAmerica
189310,-1.51,southAmerica
189311,-0.79,southAmerica
189312,-0.45,southAmerica
189401,-0.69,southAmerica
189402,-0.56,southAmerica
189403,-0.74,southAmerica
189404,-1.13,southAmerica
189405,-0.31,southAmerica
189406,-1.01,southAmerica
189407,-0.79,southAmerica
189408,-0.31,southAmerica
189409,-0.46,southAmerica
189410,-0.46,southAmerica
189411,-0.11,southAmerica
189412,-0.68,southAmerica
189501,-0.34,southAmerica
189502,-0.69,southAmerica
189503,-0.42,southAmerica
189504,-0.45,southAmerica
189505,-0.65,southAmerica
189506,0.19,southAmerica
189507,0.03,southAmerica
189508,0.53,southAmerica
189509,-0.17,southAmerica
189510,-0.82,southAmerica
189511,-0.32,southAmerica
189512,-0.18,southAmerica
189601,-0.61,southAmerica
189602,-0.03,southAmerica
189603,-0.18,southAmerica
189604,-0.39,southAmerica
189605,-0.38,southAmerica
189606,-0.5,southAmerica
189607,0.55,southAmerica
189608,0.78,southAmerica
189609,0.67,southAmerica
189610,-0.34,southAmerica
189611,0.06,southAmerica
189612,-0.11,southAmerica
189701,-0.19,southAmerica
189702,-0.08,southAmerica
189703,0.61,southAmerica
189704,0.33,southAmerica
189705,0.26,southAmerica
189706,-0.53,southAmerica
189707,-0.92,southAmerica
189708,-0.71,southAmerica
189709,-0.8,southAmerica
189710,-0.23,southAmerica
189711,-0.47,southAmerica
189712,0.16,southAmerica
189801,-0.24,southAmerica
189802,-0.21,southAmerica
189803,-0.49,southAmerica
189804,-0.82,southAmerica
189805,-0.3,southAmerica
189806,0.89,southAmerica
189807,-0.23,southAmerica
189808,-0.17,southAmerica
189809,-0.37,southAmerica
189810,-1.38,southAmerica
189811,-0.47,southAmerica
189812,-0.21,southAmerica
189901,-0.72,southAmerica
189902,-0.71,southAmerica
189903,-0.34,southAmerica
189904,0.09,southAmerica
189905,0.49,southAmerica
189906,-0.32,southAmerica
189907,0.64,southAmerica
189908,0.61,southAmerica
189909,0.26,southAmerica
189910,-1.29,southAmerica
189911,-0.38,southAmerica
189912,0.19,southAmerica
190001,0.0,southAmerica
190002,0.48,southAmerica
190003,-0.01,southAmerica
190004,-0.1,southAmerica
190005,0.08,southAmerica
190006,0.2,southAmerica
190007,0.23,southAmerica
190008,0.01,southAmerica
190009,-0.03,southAmerica
190010,0.17,southAmerica
190011,0.19,southAmerica
190012,0.17,southAmerica
190101,-0.27,southAmerica
190102,0.04,southAmerica
190103,-0.1,southAmerica
190104,-0.38,southAmerica
190105,0.1,southAmerica
190106,0.91,southAmerica
190107,0.66,southAmerica
190108,0.79,southAmerica
190109,0.91,southAmerica
190110,0.74,southAmerica
190111,-0.19,southAmerica
190112,-0.07,southAmerica
190201,-0.12,southAmerica
190202,0.3,southAmerica
190203,0.0,southAmerica
190204,0.45,southAmerica
190205,0.61,southAmerica
190206,0.8,southAmerica
190207,0.31,southAmerica
190208,-0.34,southAmerica
190209,0.32,southAmerica
190210,-0.16,southAmerica
190211,0.14,southAmerica
190212,0.22,southAmerica
190301,-0.19,southAmerica
190302,0.3,southAmerica
190303,0.13,southAmerica
190304,-0.41,southAmerica
190305,-0.14,southAmerica
190306,0.32,southAmerica
190307,-0.04,southAmerica
190308,0.2,southAmerica
190309,-0.07,southAmerica
190310,-0.55,southAmerica
190311,-0.63,southAmerica
190312,-0.56,southAmerica
190401,-0.7,southAmerica
190402,-0.84,southAmerica
190403,-0.98,southAmerica
190404,-0.18,southAmerica
190405,-0.5,southAmerica
190406,-0.11,southAmerica
190407,0.19,southAmerica
190408,-0.17,southAmerica
190409,-0.15,southAmerica
190410,-0.45,southAmerica
190411,-0.56,southAmerica
190412,-0.37,southAmerica
190501,-0.3,southAmerica
190502,-0.35,southAmerica
190503,-0.18,southAmerica
190504,-0.26,southAmerica
190505,0.17,southAmerica
190506,0.74,southAmerica
190507,-0.02,southAmerica
190508,0.16,southAmerica
190509,0.01,southAmerica
190510,0.15,southAmerica
190511,0.17,southAmerica
190512,-0.14,southAmerica
190601,-0.28,southAmerica
190602,0.19,southAmerica
190603,0.49,southAmerica
190604,0.04,southAmerica
190605,0.67,southAmerica
190606,-0.6,southAmerica
190607,0.28,southAmerica
190608,0.07,southAmerica
190609,-0.36,southAmerica
190610,0.09,southAmerica
190611,0.02,southAmerica
190612,-0.53,southAmerica
